"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"PTGR1",0.547324867399187,11.4138000464538,4.18708857984922,0.000356423773504109,0.00305414622685257,-0.916284293669547,0.0129659878853222,"PTGR1",0.00125566103560783,0.106328531025193,3.4480333361803,"+","","+"
"VAMP5",0.543479207334332,10.8992528285789,3.48318632594574,0.00201978104018895,0.0115843954649715,-2.62289285063518,0.034315387871033,"VAMP5",0.00476273004826855,0.215847560630542,2.69469570886621,"+","","+"
"DNAJB11",0.542444305522277,11.4753167267584,3.37408055181376,0.00389973321530736,0.0187896236737536,-2.94702939526138,0.0493481183885194,"DNAJB11",0.00772503887123338,0.282468629655885,2.40896510248195,"+","","+"
"CACNA1S",0.540766216914722,14.1645713240713,5.43282142134764,1.41779779743654e-05,0.000238690429191964,2.2673046868869,0.00238867357655238,"CACNA1S",9.81335696613737e-05,0.0284849324003872,4.84838570266441,"+","+","+"
"FBP2",0.538632423363666,17.0438880128163,5.14311596568969,2.93525323698017e-05,0.000428606875726391,1.53527561130706,0.00362015322664822,"FBP2",0.000176214533774258,0.0406308962143812,4.53235442433842,"+","+","+"
"SEL1L3",0.538536817985008,16.8552364352524,2.49500579729199,0.0199126823912075,0.0672053030703252,-4.83769186037607,0.121344125677675,"SEL1L3",0.0276303340389131,0.531019705947255,1.70087023323063,"","","+"
"TBCC",0.538293126656116,12.293764985912,4.69082659632965,9.21904039324924e-05,0.00106390700022094,0.388810651844237,0.0067269478058044,"TBCC",0.000437407532731186,0.0651892009146177,4.0353142821574,"+","","+"
"JPT1",0.53724696104735,12.2854262521341,3.86973470429919,0.000736899566149679,0.00543558391319686,-1.67261451473987,0.0207503119190605,"JPT1",0.00223474922895612,0.153455795122354,3.13259169916842,"+","","+"
"GLS",0.536285476697945,11.1488137115495,2.5894590960911,0.0164304017285259,0.0576979260699891,-4.62817720025714,0.110427702051247,"GLS",0.0237215353228612,0.496144557724757,1.78435181779749,"","","+"
"PPCDC",0.536038671370374,9.24491188927276,2.23814639440089,0.0368195769465321,0.108774931738642,-5.27068384374827,0.170358097739646,"PPCDC",0.0447209901851591,0.664257323884015,1.43392120580599,"","","+"
"PGM2L1",0.535370453313082,12.0530907009918,5.15666382082966,2.83671977692992e-05,0.000416343179567869,1.56957577064346,0.00367766591168461,"PGM2L1",0.000171172520630487,0.0408233114693011,4.54718356351462,"+","+","+"
"COL18A1",0.533420053932574,11.9493814378838,4.37873653256435,0.000203561168573707,0.00194846844300317,-0.400429570028909,0.010739494831394,"COL18A1",0.000801080145239764,0.0928593178472799,3.69130506465836,"+","","+"
"PVALB",0.530359746840944,11.2640734044293,1.51103799906185,0.14733425552795,0.300763651441507,-6.40931640171709,0.362161081478972,"PVALB",0.123653934681257,0.999999587592129,0.83169626702591,"","",""
"RETREG1",0.522770894464875,12.3587442057911,4.04438244867649,0.000507989457497071,0.00407065378261566,-1.26725237714561,0.018963422217604,"RETREG1",0.00167358108113493,0.143201357221062,3.29414530070497,"+","","+"
"MCAM",0.521553910186558,10.3968267191907,2.32797980685489,0.0368664164173596,0.108774931738642,-4.82622139128751,0.178821920102331,"MCAM",0.0447209901851591,0.685124946898088,1.43336907573277,"","","+"
"OSBP",0.516619468311086,12.4223693947667,4.67410023390778,9.61872079139759e-05,0.00108809402786482,0.346427780100527,0.00841008150573861,"OSBP",0.000447351623787652,0.0782971334030004,4.0168826816189,"+","","+"
"SMTNL2",0.516270161805917,14.3765419746508,4.65584981419247,0.000100746594898945,0.0011219328972793,0.300190203479147,0.00864145951773621,"SMTNL2",0.00046126390782933,0.079465370280037,3.99676962351528,"+","","+"
"RPS23",0.511703067188627,10.7658870565695,3.58136473370124,0.00188119528753497,0.010966385461166,-2.43554818199911,0.0403013373283192,"RPS23",0.00450864559266139,0.239299641978526,2.72556611784863,"+","","+"
"DYNLL2",0.511488187790075,16.1025855711114,3.70242525126388,0.0011203604120679,0.00733746338521355,-2.0837095298337,0.0309586022932713,"DYNLL2",0.00301667509957653,0.203219082026015,2.95064224537169,"+","","+"
"SQOR",0.511208931964566,10.1972271748897,2.04493697704183,0.057801374387292,0.152608425734714,-5.41900259411159,0.232858304898894,"SQOR",0.0627423966199575,0.807217849212365,1.23806183490611,"","",""
