"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated"
"FDPS",0.160132443537169,13.4384457252081,2.31023676338313,0.0252987073889038,0.176312718637713,-3.69033450380393,0.554988819051319,"FDPS",0.118485700613648,0.99999999892378,1.59690166808139,"no"
"LANCL2",0.159927423141031,11.735156529401,2.14614612385001,0.0370380025878545,0.219261933184362,-4.01156221588066,0.590319993147481,"LANCL2",0.1473484384563,0.99999999892378,1.43135244230498,"no"
"AHNAK",0.159676186494822,13.5822341450183,2.33130551980455,0.024061686604334,0.173707994992876,-3.64773235714589,0.551488320132407,"AHNAK",0.116735273824543,0.99999999892378,1.61867393405008,"no"
"LASP1",0.159661165124483,11.9691381945023,1.60385853496715,0.115423022855905,0.388621615726863,-4.93052809750018,0.708409732409309,"LASP1",0.261161558671333,0.99999999892378,0.937707555980848,"no"
"GLG1",0.159552757477044,12.1333478178622,1.90772616436399,0.0625267142655001,0.285531117653137,-4.44352140837792,0.642552988526842,"GLG1",0.191882666114669,0.99999999892378,1.2039343925868,"no"
"NRDC",0.159301786997547,12.1601653135235,2.03116114385328,0.0481500393079599,0.248440489762861,-4.21119867507577,0.616787113592743,"NRDC",0.166957016588445,0.99999999892378,1.31740335399691,"no"
"HSPB3",0.158979713856299,14.9019739385382,1.60934111721758,0.114216983825886,0.387036232432837,-4.92239931515965,0.708269098809952,"HSPB3",0.260096149143391,0.99999999892378,0.942269312609961,"no"
"SCRN2",0.158809946187406,12.8871745990805,1.36017827984376,0.180240870408955,0.487919652008467,-5.26642690377978,0.761766901517509,"SCRN2",0.327891840464337,0.99999999892378,0.744146724008963,"no"
"DCTN2",0.158580120394989,13.8528251390358,3.09045373224067,0.00334895166362522,0.0631047558577222,-1.92633933093832,0.405041713924034,"DCTN2",0.0424076678507758,0.99999999892378,2.47509112071105,"yes"
"BCL2L13",0.158578386893167,14.4583347699667,2.02635392060736,0.0484055556586929,0.248440489762861,-4.2338818916206,0.618661091954688,"BCL2L13",0.166957016588445,0.99999999892378,1.31510479014388,"no"
"TKFC",0.158411216884325,12.0703826784053,2.13126524837144,0.0383091573643472,0.22296804024846,-4.03974832113785,0.596457138730211,"TKFC",0.149839017102196,0.99999999892378,1.41669740051076,"no"
"LGALS3",0.158355658716994,13.4448621720454,1.2939468028231,0.201985614143595,0.516245146787221,-5.34896127984853,0.776235606990889,"LGALS3",0.346927143873078,0.99999999892378,0.694679560853059,"no"
"PHPT1",0.158252249357908,15.753533884205,2.89553239311398,0.00571980375900439,0.0811515855623136,-2.400630667137,0.441672662416343,"PHPT1",0.0545355011569904,0.99999999892378,2.24261887117962,"no"
"EIF3D",0.158247379229831,11.89951860196,2.19805305941513,0.0328895652727623,0.203915304691126,-3.91200098575295,0.582543466781864,"EIF3D",0.137035194788299,0.99999999892378,1.48294186689096,"no"
"COQ3",0.158079885049377,15.5436295587704,1.7144200139167,0.0930180588840354,0.351260861038346,-4.7618620166776,0.686991293277252,"COQ3",0.236054378492122,0.99999999892378,1.03143272765774,"no"
"MRPL44",0.158038428075756,11.9305360623606,1.60278283664543,0.115660859682599,0.388621615726863,-4.93212008552859,0.711127467618936,"MRPL44",0.261161558671333,0.99999999892378,0.936813584001805,"no"
"FARSA",0.157577554601433,12.516416976268,2.39068449606624,0.0208614753326705,0.160811853968152,-3.52604325561219,0.543458640349596,"FARSA",0.108068807126434,0.99999999892378,1.68065498132747,"no"
"IDH3A",0.157549268490945,15.1684860788744,1.91171165443763,0.0620005347780331,0.284629843574951,-4.43665168358568,0.645271946307015,"IDH3A",0.191276991768406,0.99999999892378,1.20760456453163,"no"
"CAMK2D",0.157539841988447,15.3842155728135,1.6826641553259,0.0990511159552339,0.361932024459999,-4.81132280713915,0.694716868676077,"CAMK2D",0.243225615395203,0.99999999892378,1.00414062713735,"no"
"BPGM",0.157251486638399,13.1561730252746,0.790423867653578,0.433237546244941,0.721145407519726,-5.84828838010631,0.876747703905373,"BPGM",0.484624248973566,0.99999999892378,0.363273912572124,"no"
"ENAH",0.157241410376265,12.2796829884191,0.533761255768758,0.596449292926547,0.831912584183472,-5.92358228401363,0.921957422374567,"ENAH",0.559062024270807,0.99999999892378,0.224426471923661,"no"
"GSK3B",0.156997453438782,11.5795839505339,0.906042761857654,0.372882828229408,0.67399447886231,-5.51481083766881,0.856520881522984,"GSK3B",0.452937874560399,0.99999999892378,0.42842761604048,"no"
"PGK2",0.156968027965258,15.4843981581686,0.741381226662013,0.462218050890556,0.743624241471804,-5.87390566360884,0.885914233107302,"PGK2",0.499730478463809,0.99999999892378,0.335153098127604,"no"
"TIMM10",0.156774405414136,11.7920247249232,1.33869848912649,0.187087384597895,0.495291946552555,-5.29361100139048,0.768909470250717,"TIMM10",0.332846170991004,0.99999999892378,0.727955496221188,"no"
"SCFD1",0.156660324680992,12.9842409587374,2.56253530360736,0.01364348636096,0.127295052358083,-3.16072126594359,0.510289699009003,"SCFD1",0.0855448408931306,0.99999999892378,1.86507463892747,"no"
"HSPA9",0.156653047562097,15.8209436588047,2.32305611688308,0.0245394438834396,0.174378184915143,-3.66444923910753,0.559457887152714,"HSPA9",0.117185654960388,0.99999999892378,1.61013528354423,"no"
"QRSL1",0.156533339688906,11.5516233341661,1.24024832161616,0.221151732151087,0.536346014708356,-5.40301116370109,0.789627366028044,"QRSL1",0.360435332261188,0.99999999892378,0.655309654708517,"no"
"PSMD3",0.15653294957203,12.753940082175,2.66477683114536,0.010513857650012,0.111030958260017,-2.93444200167264,0.490163067741152,"PSMD3",0.0746150418466115,0.99999999892378,1.9782379073093,"no"
"RAC1",0.156410748860161,13.490121366607,2.32203450492139,0.0245991961302239,0.174378184915143,-3.66651623593243,0.560173726317649,"RAC1",0.117185654960388,0.99999999892378,1.60907908484427,"no"
"PCMT1",0.156214300615968,15.4553697080345,1.89228283064083,0.0646017401939422,0.291202248897203,-4.4700256275266,0.651843189625221,"PCMT1",0.195693780615749,0.99999999892378,1.1897557831435,"no"
"PFKM",0.15605507178357,18.0887887753785,0.852233587522625,0.398392242006169,0.693845171540017,-5.79948456083819,0.866216564784064,"PFKM",0.466277940142492,0.99999999892378,0.39968912729331,"no"
"PRPF19",0.155959166520297,10.6690250185924,1.08293921801091,0.285295572463603,0.595649440291894,-5.51612085061246,0.822334038463366,"PRPF19",0.40028842954961,0.99999999892378,0.544704968159069,"no"
"PTMA",0.155674619065531,9.10779142107794,0.631166942509508,0.532392650739168,0.793716089693733,-5.7786102597293,0.906528117347647,"PTMA",0.533393210100335,0.99999999892378,0.273767948248931,"no"
