"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"SNX2",0.180516929552478,11.9757591486535,3.25683811698657,0.00321687932548499,0.00918126382649674,-3.54848406612653,0.354854059504983,"SNX2",0.00313765304255438,0.800318323634215,2.49256523044368,"","","+"
"KRT9",0.180402505056396,19.0306699681936,0.531831673176838,0.599511843477539,0.700858476062145,-7.99848006985401,0.911830595831088,"KRT9",0.239515035334247,0.999999998083546,0.22220223290519,"","",""
"PRPF40A",0.180292236574143,11.1681363836849,1.81054705442651,0.0901032009264145,0.153186142667651,-6.30133159954679,0.647959372847287,"PRPF40A",0.0523506322987042,0.999999998083546,1.04525978038624,"","",""
"IDE",0.179736697241045,12.587255006413,1.84681287797029,0.0765796884736899,0.134507759570659,-6.48326493501501,0.630135958399385,"IDE",0.0459673841248374,0.999999998083546,1.11588640469547,"","","+"
"WDR1",0.179321249185008,16.4975521983994,3.06673664829782,0.00512092772728934,0.0135752000770642,-3.99504135644797,0.388362723342571,"WDR1",0.00463925976096664,0.846181489292072,2.29065135341007,"","","+"
"KIF5B",0.179178232021393,13.4684210934889,3.74779874503272,0.0009376245601123,0.00316558857971877,-2.34947825455397,0.286717040414916,"KIF5B",0.00108182477122214,0.699208591744381,3.02797102527911,"","","+"
"IGHG2",0.179117659839331,16.4814881336494,1.07408105670327,0.292989039346707,0.402122540579876,-7.55866510776729,0.802608335381613,"IGHG2",0.13742345681091,0.999999998083546,0.533148626199748,"","",""
"PSMC4",0.17869909119659,13.8033125136783,4.28690798785506,0.000234158887180441,0.000945552741886603,-0.981060828888466,0.224509566728786,"PSMC4",0.000323138131475323,0.586469789730396,3.63048935451577,"","","+"
"IGHG1",0.178608061541095,17.5514477339909,1.08815347149772,0.286850834214515,0.39559438263784,-7.54356190302164,0.800079255989414,"IGHG1",0.135192490027231,0.999999998083546,0.542343882772184,"","",""
"ENO1",0.178424728408213,17.6911541198344,3.36607515178103,0.00245400833157895,0.00722821589846762,-3.28692583585975,0.342207355421201,"ENO1",0.00247020824525425,0.783165194700957,2.61012396713769,"","","+"
"TPP2",0.178337222411418,13.8041849718083,3.32285889714756,0.00273217178397997,0.00794939818855147,-3.3908061830988,0.349006855139591,"TPP2",0.00271666884691864,0.791764363125712,2.56349199807646,"","","+"
"XRCC5",0.178057331827977,12.2612287368674,2.24223067512379,0.0340074747887295,0.0678490594565384,-5.76398893396174,0.547691565699785,"XRCC5",0.0231870918711515,0.999999998083546,1.46842561523095,"","","+"
"YWHAG",0.177957705597384,15.9108945965106,3.66691095851001,0.00115174458551925,0.00379882361368606,-2.55080252914188,0.29994780496505,"YWHAG",0.00129822981834054,0.721639130768855,2.93864382073766,"","","+"
"APRT",0.177747921735056,13.1452155740712,2.20519704903584,0.0368068389178888,0.0727246237556355,-5.83547025286471,0.556028144582395,"APRT",0.0248532926738213,0.999999998083546,1.43407147946906,"","","+"
"UBE2G1",0.177709245240122,14.1807557295241,2.62608218656306,0.0144972712812339,0.0332311350505786,-4.97927931011378,0.471241543792493,"UBE2G1",0.0113565816176713,0.944131938333034,1.83871373424945,"","","+"
"NCK1",0.177460894168401,10.9721255483584,1.72736868135087,0.0963710956375885,0.162014355144108,-6.67998987846512,0.66022245322337,"NCK1",0.0553676317293414,0.999999998083546,1.01605320351841,"","",""
"CTBP1",0.177267028174942,12.0651413486834,2.62458759862225,0.0145470309790619,0.0333185197544434,-4.98247788504664,0.472411511079849,"CTBP1",0.0113864449226732,0.945814095259866,1.83722563629911,"","","+"
"ANO6",0.177210624885596,11.4052931522893,2.59661611300896,0.0155082346188431,0.0351823103912424,-5.04214746172792,0.477912539370165,"ANO6",0.0120233864671869,0.951885428273494,1.80943763732061,"","","+"
"GSPT1",0.176952568491135,12.7608756012874,3.1210530076862,0.00448775582446253,0.0120642675356209,-3.86864144402307,0.384167427633989,"GSPT1",0.00412290578450509,0.840880233422103,2.34797078075666,"","","+"
"PRKAG1",0.1766927876283,12.3679403647335,2.53287159007106,0.0179242046239267,0.039997660045442,-5.17673867155177,0.491355052274472,"PRKAG1",0.0136690092026821,0.965510991531786,1.74656010679565,"","","+"
"DSG1",0.176610400646595,15.6110035761601,0.48800086118588,0.629778883789673,0.727332369620748,-8.02146169309227,0.921583157123948,"DSG1",0.248562361959661,0.999999998083546,0.200811905159249,"","",""
"OGN",0.176594028912092,13.3402156364482,1.20802297239726,0.238281251223168,0.344545061743399,-7.4077313617707,0.776243168029975,"OGN",0.117746628536733,0.999999998083546,0.622910128071721,"","",""
"RTN4",0.17651168012752,15.6709124144437,2.61740281313659,0.0147884711609868,0.0337904173454951,-4.99783958932385,0.475302483106313,"RTN4",0.011547713669582,0.948286417514547,1.83007672124763,"","","+"
"KLHL31",0.175701483010535,12.2468081286725,2.47875322487253,0.0202449771450288,0.0442115709887242,-5.28944316236471,0.503984797412129,"KLHL31",0.0151090931325312,0.977580267609028,1.69368270917927,"","","+"
"REEP5",0.175660645480102,13.3727002474758,2.72330295970063,0.011582041859504,0.0276789531250084,-4.76903487727015,0.456965324556445,"REEP5",0.0094591499741861,0.92393483347818,1.93621486978438,"","","+"
"GLO1",0.173895913996173,17.4574531672533,3.31277506788363,0.00280134107774631,0.00811765132144503,-3.41497030423448,0.35983829115999,"GLO1",0.00277416855113357,0.805672009359876,2.55263401036063,"","","+"
"EIF3F",0.17378008597777,12.2070549263977,2.41524950921239,0.0233212244221961,0.049642130498697,-5.41979821567661,0.520412463387667,"EIF3F",0.0169649608966254,0.992155372681651,1.63224865177564,"","","+"
"COL6A3",0.173719881265765,15.3175915656077,1.53281141038174,0.137812769669491,0.218712837895649,-6.97786548864863,0.708724534506938,"COL6A3",0.0747440672915326,0.999999998083546,0.860710539031789,"","",""
"IGLC2",0.173603802128589,15.5677175852214,1.17467740200645,0.251132024094133,0.356819347385362,-7.44679585508091,0.786720962713062,"IGLC2",0.121941307005567,0.999999998083546,0.600097902975756,"","",""
"CARS1",0.173253224627141,11.2206884313647,1.60199586920397,0.121650053361366,0.196244879360825,-6.87524739969513,0.694213022924677,"CARS1",0.0670657498192335,0.999999998083546,0.914887696231381,"","",""
"PCYT1A",0.173118865631077,12.3616405685801,2.41736056349382,0.0232123968254365,0.0494472411541851,-5.41549843500485,0.521285083611559,"PCYT1A",0.0168983583943637,0.992973515888153,1.6342800136019,"","","+"
"PPP2R2A",0.172360354299792,13.494303895341,2.38163146626688,0.0251187169332796,0.0526640338131146,-5.48795394897013,0.529935476022994,"PPP2R2A",0.0179976819149914,0.999999998083546,1.6000025481764,"","","+"
"USP9X",0.171575963088831,12.1561297283787,2.59093939923298,0.0157104040595644,0.0355845623595989,-5.05421229554952,0.490353306556708,"USP9X",0.0121608541553221,0.965404155780323,1.80381264509481,"","","+"
"UBE4A",0.17080063104007,10.8561690831349,1.62490479104318,0.116657124700242,0.189551275832458,-6.84045307850989,0.692831868254762,"UBE4A",0.0647782427969627,0.999999998083546,0.933088732022305,"","",""
"MYG1",0.170559417013584,12.0319920616919,2.68180996731234,0.012751606567127,0.0300229026329643,-4.85928480592302,0.475210747902097,"MYG1",0.0102601835186102,0.948286417514547,1.89443509528623,"","","+"
"CDC123",0.170041944530105,9.8142749479022,1.03343940168849,0.312080133622034,0.422252090056656,-7.56356758374284,0.820359153318369,"CDC123",0.144302634161068,0.999999998083546,0.505733876746189,"","",""
"RPS6KA3",0.169659023397282,13.7282919583472,4.14585355373962,0.000337340198096996,0.00129812498273078,-1.34275402221102,0.257605673570975,"RPS6KA3",0.000443628010114074,0.648088790363535,3.47193190437405,"","","+"
"RPN1",0.169420381431868,13.6288274328992,2.83965341822741,0.0088179180451895,0.0218956629344124,-4.51202345227339,0.448645311791771,"RPN1",0.00748273818541583,0.914865760441482,2.05463394187705,"","","+"
"HEBP2",0.16870747380044,15.9779161036353,2.87389049634584,0.0081316941566567,0.0203861999741753,-4.43533490115394,0.444050048536504,"HEBP2",0.0069668864313095,0.90808234925715,2.08981896409378,"","","+"
"HOMER1",0.16864573376977,13.7435205180318,2.53026193212336,0.0180301980138471,0.0401403241941247,-5.18220677587107,0.508021302940984,"HOMER1",0.013717763993813,0.979437703919216,1.74399950367976,"","","+"
"CACYBP",0.16780558867289,10.9359063768145,1.79111381116548,0.0853251235462949,0.147071540465408,-6.57626776524925,0.661650635989957,"CACYBP",0.0502609962130369,0.999999998083546,1.06892307421328,"","",""
"TPPP",0.166492172224739,11.3129677811728,1.61305672593564,0.120289969154206,0.194560271212474,-6.82271320282399,0.702854447202299,"TPPP",0.0664900430339724,0.999999998083546,0.919770586480664,"","",""
"CAPNS1",0.166478354983914,13.3391265147522,2.20691580906545,0.0366724457605995,0.0725091244562129,-5.83217047302277,0.576758048984058,"CAPNS1",0.0247796468179479,0.999999998083546,1.43566012508406,"","","+"
"SYNCRIP",0.166450670697952,14.1352609502438,2.31696728138886,0.0289379646105286,0.0595610299640139,-5.61734103007085,0.554511188685353,"SYNCRIP",0.0203546973941569,0.999999998083546,1.5385320188114,"","","+"
"PHYKPL",0.16619130382772,12.9001771923133,2.16638212626575,0.0399626127586757,0.0776081241842499,-5.90952406809154,0.585608044817886,"PHYKPL",0.0265222056108329,0.999999998083546,1.3983461253114,"","","+"
"CHCHD2",0.166177387308604,11.1048416089579,1.688923989576,0.103602589827959,0.171552466557228,-6.74111296692807,0.686083319837026,"CHCHD2",0.0586272357295261,0.999999998083546,0.984629388085635,"","",""
"CCDC134",0.165767219425339,9.87902499550509,1.42864951148673,0.169224308970159,0.26014740920704,-6.98878736008006,0.744911047654198,"CCDC134",0.0889041340534663,0.999999998083546,0.771537250674695,"","",""
"USP15",0.165277172455804,14.1965385986578,3.16903479899659,0.00399154212569296,0.0109566491906605,-3.75617164028931,0.401350049241848,"USP15",0.00374438250756535,0.861762924989201,2.39885928293822,"","","+"
"TCAP",0.165138896652493,17.2683405300983,2.57586200694423,0.0162593581983455,0.0367117843232359,-5.08618230135005,0.506504827585208,"TCAP",0.0125460768752741,0.977901750065,1.78889660120309,"","","+"
"SNX17",0.16441094904544,11.5006000897471,0.557962434152088,0.583692410045803,0.687134609359019,-7.80905925345879,0.915288692503466,"SNX17",0.234824969464187,0.999999998083546,0.233815953934412,"","",""
"HLA-C",0.164236609289945,11.0008886503287,0.653978172774522,0.520907841281259,0.626621491423633,-7.78643667932822,0.898424878908052,"HLA-C",0.214144900555104,0.999999998083546,0.283239105036969,"","",""
"CD63",0.163747735379269,11.308606294538,1.13968234033903,0.270098337566901,0.377340968537597,-7.28683762518236,0.807073337793647,"CD63",0.128954472977406,0.999999998083546,0.568478088851214,"","",""
"RBBP7",0.163376412800394,12.3702919937861,2.72391704590495,0.0115655148768067,0.0276625472784441,-4.76769351115635,0.482577246260408,"RBBP7",0.00945354335451361,0.956590179431943,1.9368350284205,"","","+"
"AARSD1",0.163298836196626,12.636006921392,2.04094283074088,0.0518887152564124,0.0972234239392072,-6.14257868783891,0.616840531767747,"AARSD1",0.03322564057576,0.999999998083546,1.28492708212755,"","","+"
"SNTA1",0.163163835766209,14.6323434601521,2.46270691991229,0.0209847621746262,0.0455837436312252,-5.32257746443426,0.532347756670582,"SNTA1",0.0155780265765553,0.999999998083546,1.67809594838877,"","","+"
"MIF4GD",0.163028475894759,10.4702653452654,1.27842619103952,0.214340882923837,0.316644967910705,-7.26315910909822,0.777948898321801,"MIF4GD",0.108211904782356,0.999999998083546,0.668894984651957,"","",""
"SCRN2",0.162663409546534,12.9631271820397,1.53837018906396,0.136452255842037,0.216914385605637,-6.96975842163546,0.723257614411555,"SCRN2",0.0741294548148316,0.999999998083546,0.865019280135892,"","",""
"RPS4X",0.16207559207151,12.7471422021477,2.26242909278343,0.0325633283938392,0.0654237257484643,-5.72466812851257,0.574049889797714,"RPS4X",0.0223582456652091,0.999999998083546,1.48727121099411,"","","+"
"FLII",0.161307027084046,12.9176037337021,1.86086384068173,0.0744998446489678,0.131419011232283,-6.45946046063516,0.657764961412049,"FLII",0.0449118191389341,0.999999998083546,1.12784463286468,"","","+"
"RNF7",0.160937817148024,10.5932564357579,1.03592935959663,0.312515843530266,0.422442332401866,-7.47666429893615,0.829288816474154,"RNF7",0.144367648573523,0.999999998083546,0.505127960453187,"","",""
"CENPV",0.160500674129905,12.1823751379461,1.26845399566185,0.216257745322949,0.318654619073393,-7.33446599896584,0.782100394307622,"CENPV",0.108898693464638,0.999999998083546,0.665028329223704,"","",""
"MT-ND1",0.160430409944142,12.8933200819212,0.958559550137654,0.346910276371869,0.460456245365165,-7.67580933813253,0.843794812885435,"MT-ND1",0.157358721689674,0.999999998083546,0.459782835051299,"","",""
"GSTM4",0.160279005800037,11.7618585911583,0.503757625689277,0.620495558296358,0.718349690013131,-7.84927203508811,0.926361209756244,"GSTM4",0.245492574125028,0.999999998083546,0.207261322971515,"","",""
"RER1",0.159876328280955,11.1421737399107,1.03213412994679,0.312240932962964,0.422270094980145,-7.58324054830817,0.83019648650809,"RER1",0.144308787257639,0.999999998083546,0.50551016407096,"","",""
"STRN3",0.159524691163853,11.6574853842261,2.39057754422076,0.0246283579858267,0.0518704201407803,-5.46987565704448,0.553852650202696,"STRN3",0.0177264682345364,0.999999998083546,1.60856454234143,"","","+"
"DNPEP",0.159455959007138,14.0506783997059,2.29686453783277,0.0302291418349264,0.0617918668791534,-5.65709619627235,0.572393695368021,"DNPEP",0.0211170752504635,0.999999998083546,1.51957418168907,"","","+"
"IMPDH2",0.159299897447045,14.38391351573,2.64735629294162,0.013806019604765,0.0319597186092705,-4.93363862925082,0.505490619288839,"IMPDH2",0.010922081123969,0.977757146828858,1.85993151424228,"","","+"
"CPA3",0.158464835131394,13.3308883851718,0.867883605386931,0.393668325668828,0.509216351762,-7.75906850232965,0.862665474639285,"CPA3",0.174022255063998,0.999999998083546,0.404869526892855,"","",""
"NXN",0.158356350197167,12.9270840665428,2.41999254433763,0.023077369402753,0.0491962089352807,-5.41013436101801,0.55055429728597,"NXN",0.0168125693330417,0.999999998083546,1.63681369807178,"","","+"
"S100A7",0.158023518317801,14.7664068776904,0.339594530582605,0.73698297280424,0.814664961829552,-8.08481647484276,0.952917188156014,"S100A7",0.278407858052182,0.999999998083546,0.132542545930073,"","",""
"MOCS2",0.157526630022817,12.6128356998794,2.34164743600679,0.0274216807671369,0.0568077221680992,-5.56822746531542,0.567490012418527,"MOCS2",0.0194137676108292,0.999999998083546,1.56190592935971,"","","+"
"OXR1",0.157298990061555,10.2852631451276,1.36988915978676,0.192086975392757,0.289540199179216,-6.88549179617768,0.771427197201234,"OXR1",0.0989489795810726,0.999999998083546,0.716502081816196,"","",""
"ECPAS",0.157026742921332,13.9878378166124,3.39499192752629,0.00228342863470323,0.00681695117951548,-3.21713434929779,0.384793377905639,"ECPAS",0.00232966049266801,0.841606906756185,2.64141255709789,"","","+"
"RBMX",0.156871660179231,10.9680430036724,1.33609947881735,0.193487282518971,0.291248207072458,-7.24873659021537,0.772851370931482,"RBMX",0.0995326831173407,0.999999998083546,0.713347574900068,"","",""
"ATP1A1",0.156607939287809,12.0833870999077,1.81692685203713,0.0811708763994945,0.141014696075093,-6.5334384763843,0.674844042380436,"ATP1A1",0.0481910985836163,0.999999998083546,1.09059976494321,"","","+"
"PPME1",0.156388781053161,13.1709201013179,2.74770030053267,0.0109422371817242,0.0263922704728529,-4.71561718990824,0.493558001459348,"PPME1",0.00901943232587209,0.9665229536102,1.96089387577701,"","","+"
"H1-0",0.156098253823023,12.2123880787268,1.76940042971585,0.0889594596438187,0.152145121242684,-6.61192741913838,0.685442024232804,"H1-0",0.0519948682009569,0.999999998083546,1.05080786373887,"","",""
"ENDOG",0.155843402498947,13.4377701783723,1.90289440117091,0.0685680614560983,0.123078595579191,-6.38744232439815,0.658593245560987,"ENDOG",0.0420615219418784,0.999999998083546,1.16387812865655,"","","+"
"TBCA",0.155762169263513,11.7916082764306,2.55202062953669,0.0171639749804731,0.0385717899286455,-5.13651315972816,0.530909198894351,"TBCA",0.0131817249033962,0.999999998083546,1.76538212719987,"","","+"
"RPL18",0.155706540908252,11.0578125658341,1.11175377070466,0.276764454353203,0.384275767610679,-7.51783189883211,0.818715337598611,"RPL18",0.131324407424596,0.999999998083546,0.557889688310454,"","",""
"PSMC6",0.155224374388025,13.286125314406,3.50250735537977,0.00174454495181746,0.00542305341699609,-2.95575160780691,0.373114253138677,"PSMC6",0.00185330259268514,0.827440826286625,2.75831783557399,"","","+"
"NUP133",0.155162031770363,10.2368418273248,1.6999991168197,0.102537169203241,0.170239350849516,-6.68406243479247,0.702305931685152,"NUP133",0.0581784847107788,0.999999998083546,0.989118676522906,"","",""
"UBA1",0.154660285386791,15.2739764069154,4.06148855203116,0.000419424909104797,0.00157380539287947,-1.55801788879134,0.300371509914327,"UBA1",0.000537840473019164,0.722051748853667,3.3773457809152,"","","+"
"MPI",0.154057357035333,15.2098509416236,2.51436051375328,0.0186887201717922,0.0413811336827852,-5.21545304011667,0.541656694849849,"MPI",0.0141418047076949,0.999999998083546,1.72842043866182,"","","+"
"MTR",0.154008529850097,10.9487439932461,1.3715898750182,0.182807613545407,0.2783926582875,-7.18313166677659,0.769734272362194,"MTR",0.0951393607467952,0.999999998083546,0.738005720790906,"","",""
"CCT2",0.153759949815946,13.8774048431966,2.9721094754893,0.00643335232699438,0.0166684956671357,-4.2128015957927,0.460283529703697,"CCT2",0.00569637874840904,0.928676353447276,2.19156266351033,"","","+"
"DDX3X",0.153706349735689,13.3101508059801,1.77020404463835,0.0888226314959376,0.152001909129031,-6.61061367270131,0.689257350364639,"DDX3X",0.0519459261454159,0.999999998083546,1.05147636438419,"","",""
"SND1",0.153270640665452,12.0911739107021,2.85591962588567,0.00848531756231685,0.0211615541645585,-4.47564671191512,0.481421667395831,"SND1",0.00723186002105564,0.955832339635412,2.07133189960664,"","","+"
"SF3B1",0.153219141319054,11.5096348222298,1.75342728327442,0.0917167149213478,0.155100386780755,-6.63794372253182,0.693469314623318,"SF3B1",0.0530048160776671,0.999999998083546,1.03755150907818,"","",""
"PGAM1",0.152515634491442,14.4309611361022,2.47893454693677,0.0202367571314716,0.0442115709887242,-5.28906799980166,0.551645408294493,"PGAM1",0.0151090931325312,0.999999998083546,1.69385908040653,"","","+"
"DDX23",0.152287651524709,12.8811993375764,0.729157670007757,0.472921878012214,0.587908562705088,-7.85198362675861,0.892225111721697,"DDX23",0.200914942144653,0.999999998083546,0.325210594463745,"","",""
"BLVRB",0.151704791629497,15.8307387648047,2.30363821498941,0.0297883257014622,0.0611354670131084,-5.64372575608845,0.586820774999214,"BLVRB",0.0208927537326694,0.999999998083546,1.52595390628649,"","","+"
"MBNL1",0.151698683773798,13.1595108611187,3.10498087486355,0.00466683372664454,0.0125104353552278,-3.90614622778411,0.442989829244187,"MBNL1",0.00427538150496522,0.907327899181717,2.33097767219973,"","","+"
"SLC2A1",0.151677241688231,12.3840854773251,0.848432664924847,0.404204275398903,0.520808659076084,-7.77591612548108,0.871626268123357,"SLC2A1",0.177983870697926,0.999999998083546,0.393399097123705,"","",""
"SNU13",0.151619495733854,11.2380789525461,1.16605518876816,0.254536904356511,0.360565993385569,-7.45673756376407,0.812643806160373,"SNU13",0.123221705373818,0.999999998083546,0.594249242024821,"","",""
"PPP6R1",0.15069591288225,10.038248674983,0.962731249449567,0.349071384031936,0.463109996516883,-7.47146519982546,0.853333991045475,"PPP6R1",0.158265628465552,0.999999998083546,0.45708575206353,"","",""
"DCTN1",0.150610965197998,12.39304645877,3.50750725992355,0.00172275986972669,0.00537283388565088,-2.94352671739166,0.383482139333468,"DCTN1",0.00183614030780817,0.840022467415241,2.76377525332414,"","","+"
"CLPB",0.14994064346544,12.5423855743862,1.55008047758468,0.133622120982889,0.213125421935383,-6.95260042578861,0.739492270612861,"CLPB",0.072834594585046,0.999999998083546,0.874121638974666,"","",""
"GPX7",0.149854871223472,11.0209341544037,1.05335352023144,0.303541237072635,0.413434139742604,-7.52117342296251,0.836388013257516,"GPX7",0.141289141775398,0.999999998083546,0.517782300250867,"","",""
"CLIP1",0.149317925585175,12.6302368068517,2.7305966043372,0.011387173967751,0.027279332942981,-4.75309255245689,0.512611166336613,"CLIP1",0.00932258168645367,0.983401823137372,1.9435840443578,"","","+"
"EML1",0.148922506967358,12.2952450625211,2.45764263984404,0.0212233759978706,0.0459001557044346,-5.33300751991104,0.563410603170402,"EML1",0.0156861588906863,0.999999998083546,1.67318553180943,"","","+"
"SELENOW",0.148760593660613,11.2185158112942,1.03414955954757,0.311755101271977,0.422211378874962,-7.55835289816204,0.840812977086771,"SELENOW",0.144288721309252,0.999999998083546,0.506186431398276,"","",""
"GLG1",0.14856173448173,12.2096556583947,2.29607633362614,0.0302808205488831,0.0617918668791534,-5.6586503501687,0.594784483278973,"GLG1",0.0211170752504635,0.999999998083546,1.518832360512,"","","+"
"COMMD3",0.14849837701537,12.7176727515913,1.86195988832162,0.0743396824017435,0.131217330897775,-6.45759783603914,0.679795219433219,"COMMD3",0.0448428958482904,0.999999998083546,1.12877929865413,"","","+"
"BNIP3",0.148483660397833,11.1115764825065,1.08825659354635,0.287229191721411,0.395734925841386,-7.52408677794939,0.830913463253695,"BNIP3",0.135240519995496,0.999999998083546,0.541771423903038,"","",""
"RPS27",0.148295405183008,12.1253093508604,1.71706448631925,0.0982660783315383,0.164812994881778,-6.69647920945147,0.708888754912024,"RPS27",0.0563240534871576,0.999999998083546,1.00759637571716,"","",""
"ACY1",0.147799505978442,14.2325610667623,2.24635467097698,0.0337079842780024,0.0672984372300704,-5.75597967689217,0.605898158585129,"ACY1",0.0229989193562534,0.999999998083546,1.47226721731335,"","","+"
"LMNB2",0.147418324608909,15.3816135947641,3.09299803190035,0.00480478816371318,0.0128202316055087,-3.93405245060067,0.455235688267435,"LMNB2",0.00438125289322231,0.922391914727294,2.31832575500032,"","","+"
"PRELP",0.147123318167505,13.2287653147933,1.28129049895637,0.211785998865674,0.314330386082128,-7.31849753683301,0.795836339419598,"PRELP",0.107420907502034,0.999999998083546,0.674102754409686,"","",""
"ABRACL",0.147103148998058,9.80319359947361,0.7497869929729,0.465678360994364,0.58143791867722,-7.37581352806754,0.893664309798072,"ABRACL",0.198703630466327,0.999999998083546,0.331913942267146,"","",""
"COL4A2",0.147044157123913,13.9486780119576,0.738348219245563,0.46714093371541,0.582755770469376,-7.86442696096932,0.894116786696327,"COL4A2",0.199154000019303,0.999999998083546,0.330552075534254,"","",""
"EEF2",0.146394550130207,16.4243197986748,3.21276404566486,0.00358561393445722,0.00998600456648933,-3.65303161515227,0.438532139359626,"EEF2",0.00341266934521395,0.905128611254477,2.44543647304515,"","","+"
"FGG",0.146304113370183,14.6161596047876,1.17420067658849,0.251319396820902,0.356908448957462,-7.44734725025878,0.817053694283917,"FGG",0.121971757042085,0.999999998083546,0.599773991283284,"","",""
"STUB1",0.146076337800682,12.6861834975917,2.02583882625181,0.0535197017216533,0.0994979909279828,-6.1699756721024,0.652027533725322,"STUB1",0.0340029629757795,0.999999998083546,1.27148631566252,"","","+"
"VWF",0.145576588988202,13.5543748923976,2.15989953680478,0.0405127779782848,0.0783174094205465,-5.9218044419293,0.627043970836323,"VWF",0.0267646004512123,0.999999998083546,1.39240797603944,"","","+"
"METAP1",0.143730261248381,11.0507900794199,1.26737994120459,0.216635149428549,0.31904651893721,-7.33579570231865,0.802646182685659,"METAP1",0.109032623370511,0.999999998083546,0.66427107696097,"","",""
"PRPF19",0.143541665192277,10.7443878745999,0.759927979040011,0.455315187275481,0.57123899262476,-7.7887703863439,0.893209955818448,"PRPF19",0.195218196220669,0.999999998083546,0.341687863331316,"","",""
"CYRIA",0.143539012927627,11.2279114579078,0.884446916814426,0.388029671038111,0.503138110589725,-7.57850825856441,0.872943385705599,"CYRIA",0.171945045186582,0.999999998083546,0.411135064417538,"","",""
"LIN7C",0.143308895038848,10.9742893399782,1.10367747980404,0.280615177203137,0.388867982736002,-7.50733529636135,0.833507322696019,"LIN7C",0.132893775001035,0.999999998083546,0.551888843652203,"","",""
"TXNDC17",0.143249078400503,15.2006322263658,1.92403177623195,0.0657435438837937,0.11905361552138,-6.35076926866705,0.677108939516356,"TXNDC17",0.0406860042393847,0.999999998083546,1.18214688912429,"","","+"
"RAB18",0.143177635827396,10.7567916825844,1.25099728924543,0.22292600123732,0.326464011019154,-7.33670275224237,0.806624100457256,"RAB18",0.111567515847064,0.999999998083546,0.651839274115878,"","",""
"SARS1",0.143093150094135,12.1182330413124,2.26830563491207,0.0321537479095258,0.0648202598580782,-5.71318426947003,0.611498037586843,"SARS1",0.0221520140806659,0.999999998083546,1.49276839749689,"","","+"
"ORAI1",0.142877134121676,10.4014310218809,1.10279955476785,0.283789949483841,0.392318022874088,-7.39934150276876,0.835306345400266,"ORAI1",0.134072809733155,0.999999998083546,0.547002989290804,"","",""
"GOLPH3",0.142616133212247,11.1755778432351,2.17936176183585,0.0392903976696033,0.0766269812861541,-5.87000018802848,0.630264092952132,"GOLPH3",0.0261869047135309,0.999999998083546,1.40571357554451,"","","+"
"WDR44",0.142246743975125,10.1614314317394,0.949789354336817,0.35203572016459,0.46553268675807,-7.64200697181822,0.861992404479005,"WDR44",0.159093571279317,0.999999998083546,0.453413267535188,"","",""
"DCTN2",0.141822514715731,13.9286678053116,3.48943363999636,0.00180278410405639,0.00556531497343954,-2.9876887923336,0.408160560689676,"DCTN2",0.00190191979984186,0.868820583832375,2.74405627995042,"","","+"
"LYPLA2",0.141677101399438,13.0129536455365,1.74179716978845,0.0937698050848779,0.158105389845704,-6.65677020822056,0.715096853817701,"LYPLA2",0.0540317615165303,0.999999998083546,1.02793698673966,"","",""
"LUC7L2",0.141618697640938,9.14529835345299,0.746874979633335,0.469360896226158,0.585015344316714,-7.35369049935432,0.898419636543688,"LUC7L2",0.199926198584877,0.999999998083546,0.328493095522713,"","",""
"CORO6",0.141245085076163,14.0723742341815,2.40048413205383,0.0240956180537021,0.0509495971105976,-5.44980664624244,0.590822063477946,"CORO6",0.0174117813638718,0.999999998083546,1.61806192954663,"","","+"
"ILKAP",0.141149738716319,10.1510393747497,1.45854454004691,0.157581536098187,0.244661571501687,-7.06492125972906,0.770420955222154,"ILKAP",0.0836119230124897,0.999999998083546,0.802494670351761,"","",""
"GRPEL1",0.140938303491478,13.4017180916589,1.93916504505842,0.0637842892160867,0.115725234490276,-6.32432844850363,0.678482076793771,"GRPEL1",0.039548545925761,0.999999998083546,1.19528627969568,"","","+"
"RPS10",0.140790114080952,13.1939034103289,1.59259895159939,0.123748726543662,0.199188442093134,-6.88940319483342,0.745141423344654,"RPS10",0.0680716983179928,0.999999998083546,0.907459261549191,"","",""
"EMC1",0.140510283531366,11.4476611938744,1.25363376769543,0.221509780908004,0.324939791175706,-7.35272615596392,0.809134970907847,"EMC1",0.111046620998632,0.999999998083546,0.654607092463076,"","",""
"TBC1D4",0.140375542189147,11.369645083111,2.44979679970816,0.0215979992404574,0.0465021406172589,-5.34914031457145,0.583703631169377,"TBC1D4",0.0158918843582242,0.999999998083546,1.66558647843585,"","","+"
"VPS35",0.139933689699264,12.3795257958113,2.50196310253693,0.019217528232066,0.0424208044166577,-5.24128626449205,0.575216668464479,"VPS35",0.0144971072132144,0.999999998083546,1.71630247224535,"","","+"
"RPRD1B",0.1397938297783,11.861856943848,1.27782703555249,0.21346376529398,0.315838118881998,-7.30359864643008,0.805830417507671,"RPRD1B",0.107936167982102,0.999999998083546,0.670675834308335,"","",""
"DFFA",0.13947805157059,10.7529628702688,0.982362757714736,0.337032695427576,0.44901098511361,-7.56719304365042,0.859252126382567,"DFFA",0.153447358686742,0.999999998083546,0.472327966324461,"","",""
