"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"MYBPH",0.634642002992651,14.9306514256317,2.18715116219997,0.0382547483333356,0.409708468619609,-3.82378096722676,0.126041217949312,"MYBPH",0.327184451040339,0.999999864459823,1.41731465078545,"","",""
"CAVIN3",0.627420981044176,9.83500847210763,1.93441804034228,0.0672550599021284,0.513089109710882,-4.18983380344811,0.183861181573713,"CAVIN3",0.409742027693827,0.999999864459823,1.17227503615964,"","",""
"MVP",0.588242280359356,10.0783783127686,3.35604091245648,0.00297498772502306,0.191043424135814,-1.59203450706117,0.0326435332735493,"MVP",0.152563206861064,0.999999864459823,2.52651482185669,"+","",""
"DSC1",0.581167711799184,15.5365732287277,1.66998669737951,0.107342014374585,0.591270344452241,-4.6540869438926,0.27334722426362,"DSC1",0.472175895504006,0.999999864459823,0.969230259025149,"","",""
"KRT71",0.57722653452964,11.4960355070206,1.26543801499905,0.21733024578845,0.726540065862549,-5.17933443763694,0.414350792277878,"KRT71",0.580199412057438,0.999999864459823,0.662879828833895,"","",""
"MYO1B",0.569200974920424,9.31151864784036,3.88867736826732,0.000840783233283667,0.127223778720555,-0.504847721985451,0.0177634434931684,"MYO1B",0.101598198202267,0.999999864459823,3.07531595749954,"+","",""
"MESD",0.559476155324258,9.35370688635941,2.70481801019451,0.0126083436692917,0.316209709609099,-2.85621260903076,0.0865692114223433,"MESD",0.252518334806825,0.999999864459823,1.89934196200214,"","",""
"CHMP4B",0.55335609249763,9.34649475323723,2.28297391163885,0.0347249815777026,0.391323090640763,-3.61496430002643,0.15575979712499,"CHMP4B",0.312502280028729,0.999999864459823,1.4593579759922,"","",""
"LIPE",0.551383438370278,10.3542809592526,1.6990982392474,0.104717528014532,0.591270344452241,-4.53892067856481,0.288174081163635,"LIPE",0.472175895504006,0.999999864459823,0.979980618389305,"","",""
"GON7",0.542578360243471,10.6542921399981,2.76845896270178,0.0142668098530217,0.320913357105791,-2.82897452985089,0.0996730392891718,"GON7",0.256274567450191,0.999999864459823,1.84567312696361,"","",""
"ECM1",0.538434168646225,11.0533675184876,2.88963094911164,0.00847756230015008,0.27860919091983,-2.50386433526049,0.0766496741342263,"ECM1",0.222491361950664,0.999999864459823,2.07172900998255,"","",""
"AKT2",0.518078161069392,10.6399624004122,2.53511649820021,0.0184618288716054,0.337616957704099,-3.18166452857712,0.126413890017982,"AKT2",0.269613706888943,0.999999864459823,1.73372527895995,"","",""
"DDAH2",0.513820104279482,10.1139112409125,3.32486572706482,0.00272101797208451,0.191043424135814,-1.55913333333621,0.0480743505250832,"DDAH2",0.152563206861064,0.999999864459823,2.56526858973389,"+","",""
"MRPL30",0.513001184587903,9.81896301019803,3.1124456850756,0.00524677377558508,0.225484470828453,-2.07809717390339,0.0676553381455923,"MRPL30",0.180067092717638,0.999999864459823,2.28010766081274,"","",""
"DSG1",0.508915827620035,15.7771562896469,1.26582842170731,0.217192677457064,0.726540065862549,-5.17888698038317,0.459737590668646,"DSG1",0.580199412057438,0.999999864459823,0.663154820858505,"","",""
"PXDN",0.505949568254522,9.76144343764493,2.35666198184339,0.0281728555986487,0.374093455135997,-3.49120082475641,0.164320821550023,"PXDN",0.298743060324911,0.999999864459823,1.55016913072521,"","",""
"VIM",0.502565638959567,17.1602883752624,3.97989842183595,0.000518261021777019,0.11461541827761,-0.103478551401467,0.022327751564679,"VIM",0.0915294302709072,0.999999864459823,3.28545145306229,"+","",""
"DYNLT1",0.497954174760592,11.539856734766,3.28646863639099,0.00299242292944434,0.191043424135814,-1.64220050105098,0.0553573258976235,"DYNLT1",0.152563206861064,0.999999864459823,2.52397702613394,"","",""
"EGFLAM",0.487023756707563,10.6518565348091,3.86290137952967,0.000699704277626649,0.118332341069213,-0.367568013946452,0.0290668802330377,"EGFLAM",0.0944976855945701,0.999999864459823,3.15508547103002,"+","",""
"APOC3",0.482966372860757,9.43850441450236,2.29646891463306,0.030637694131915,0.379127669062724,-3.6225474493685,0.185743056426746,"APOC3",0.302763276274036,0.999999864459823,1.51374392387851,"","",""
"FLG2",0.479725899448342,10.9306042211917,0.894226333083812,0.385221535151463,0.821960427029806,-5.31482990080695,0.632782739909512,"FLG2",0.656400078818773,0.999999864459823,0.414289442378183,"","",""
"FLG",0.469997609133937,13.4185242865195,1.22709750376559,0.231632844765568,0.733329689618792,-5.20535101090851,0.502872150775254,"FLG",0.585621460883866,0.999999864459823,0.635199859067733,"","",""
"LGALSL",0.465755529690608,13.5049821424947,4.91606506828692,4.57914012370555e-05,0.0263300557113069,2.02853105629046,0.00952765718584257,"LGALSL",0.0210266213261114,0.999999864459823,4.33921606666645,"+","","+"
"TNNI2",0.450137276717523,13.6675234232085,1.1634725328815,0.255574176005403,0.742948186062217,-5.2920383823494,0.541129614183451,"TNNI2",0.593302587147324,0.999999864459823,0.592483030736428,"","",""
"PDK4",0.439887436190221,11.6318931704468,1.46815087099687,0.155542219583815,0.651871547089605,-4.90019512550289,0.441066645991093,"PDK4",0.520570724354125,0.999999864459823,0.808151707964633,"","",""
"NES",0.439151504392674,12.6825974104564,2.52344857334181,0.0183168847800003,0.337616957704099,-3.20598183470422,0.172634929887248,"NES",0.269613706888943,0.999999864459823,1.7371483864486,"","",""
"KRT2",0.435907169132776,17.6971786457464,1.25281502212587,0.221814119696511,0.732164861225569,-5.19373714981405,0.518694924438975,"KRT2",0.584691253754692,0.999999864459823,0.654010812059241,"","",""
"HYCC1",0.434883126611741,9.67618042038301,3.21453164465336,0.00477747775011142,0.221536266638231,-1.96289133461881,0.0978864689942768,"HYCC1",0.176914140998273,0.999999864459823,2.32080132688443,"","",""
"RCN3",0.433574427270001,9.90210739054513,1.61262515905613,0.12750939868862,0.628798492675439,-4.53754004809829,0.409435948092709,"RCN3",0.502145074848375,0.999999864459823,0.894457802303229,"","",""
"CHID1",0.43268078672628,10.5669094715249,4.33416435778605,0.000207538135700335,0.0684893721775171,0.701838890707238,0.0254964095593778,"CHID1",0.0546941529265865,0.999999864459823,3.68290208881956,"+","",""
"LAMA4",0.429649322389933,12.5366478900743,5.14353996280149,2.53939013603102e-05,0.0243358221369639,2.54391822596272,0.0106082833825464,"LAMA4",0.0194340688961702,0.999999864459823,4.5952705717102,"+","","+"
"POSTN",0.428512046403796,9.91954620416028,1.10500542761982,0.28220173420065,0.760347101413324,-5.24876826560574,0.581511360187253,"POSTN",0.607196990128617,0.999999864459823,0.549440321724625,"","",""
"CARNS1",0.421912044863927,11.4587838257433,3.33311382268066,0.00266590656917649,0.191043424135814,-1.54124788491279,0.082022493621746,"CARNS1",0.152563206861064,0.999999864459823,2.57415507517802,"","",""
"FBN1",0.419142428600532,12.2700590140452,0.871796338205182,0.392286066174815,0.821960427029806,-5.52810122712861,0.675556574959542,"FBN1",0.656400078818773,0.999999864459823,0.406397117541786,"","",""
"KRT10",0.418351800209098,18.3041628544231,1.18304642240653,0.247870408658458,0.742948186062217,-5.27105170719025,0.557921124705096,"KRT10",0.593302587147324,0.999999864459823,0.605775317215339,"","",""
"SBSN",0.414895756359002,11.397922680832,1.31595884162005,0.200074990099134,0.704058257692792,-5.12043726912167,0.512941526478817,"SBSN",0.56224591920141,0.999999864459823,0.698807195925402,"","",""
"ARFIP1",0.411811466137683,9.77706182961663,2.54370191548137,0.019285358296539,0.340155859524844,-3.16268045048967,0.196714833650784,"ARFIP1",0.271641219772103,0.999999864459823,1.71477228810391,"","",""
"RCSD1",0.411239835938085,10.468042657834,2.4090634300842,0.0247598822051343,0.364031873746259,-3.40978369316587,0.218496974224387,"RCSD1",0.29070809586667,0.999999864459823,1.6062514257982,"","",""
"SEPTIN9",0.409949859778482,10.5682684729464,2.53776909011313,0.0183534140478585,0.337616957704099,-3.1751941458935,0.194182894831084,"SEPTIN9",0.269613706888943,0.999999864459823,1.7362831377207,"","",""
"CES2",0.408330850604486,15.1438025453308,2.68484045237909,0.0126685688734082,0.316209709609099,-2.89172279684871,0.167990657332549,"CES2",0.252518334806825,0.999999864459823,1.89727244316601,"","",""
"MRPL50",0.406703976665174,10.2386969187629,3.25439648254982,0.00347788680942269,0.191043424135814,-1.74905208226728,0.100009950766886,"MRPL50",0.152563206861064,0.999999864459823,2.45868455656075,"","",""
"WASHC2C",0.406363196447433,9.82792528033327,2.39838127969195,0.0281358884150811,0.374093455135997,-3.41079907741775,0.234334695024425,"WASHC2C",0.298743060324911,0.999999864459823,1.55073936706852,"","",""
"AHCYL1",0.405781047618515,10.8462739863964,3.53897190326735,0.00217676510645202,0.191043424135814,-1.31034203958622,0.083125522611162,"AHCYL1",0.152563206861064,0.999999864459823,2.66218843291371,"","",""
"VWA1",0.40235307133349,10.074106758946,2.35623309940901,0.0269230685267452,0.370976553583469,-3.51457741876675,0.233537052024458,"VWA1",0.296253969174693,0.999999864459823,1.56987544339729,"","",""
"CKAP4",0.4008486202169,11.3894664587643,2.86285799087771,0.00835188114407814,0.27860919091983,-2.5336681206146,0.146875753029859,"CKAP4",0.222491361950664,0.999999864459823,2.07821569475828,"","",""
"COLGALT1",0.39220415222341,9.88845840983131,2.47328035532064,0.0219611587733938,0.359215916250718,-3.29185007323262,0.223661021431099,"COLGALT1",0.286862174851854,0.999999864459823,1.6583447482104,"","",""
"TIMM10B",0.386974038978758,10.6645693440372,1.74697412510131,0.0939194644818725,0.579040412170073,-4.51458314618765,0.40038987674077,"TIMM10B",0.462409332236512,0.999999864459823,1.02724439238725,"","",""
"SH3BGRL",0.383648824464974,10.8776138583978,3.09806187316715,0.00542392862872272,0.225484470828453,-2.106491739307,0.135136359945965,"SH3BGRL",0.180067092717638,0.999999864459823,2.26568603380836,"","",""
"AKAP12",0.374344196507909,11.9729554562143,1.17057173186252,0.25879390139625,0.745683742864721,-5.08297375939434,0.602896483746257,"AKAP12",0.595487144507665,0.999999864459823,0.587045962242762,"","",""
"PICALM",0.369227983732914,10.4952568745454,2.22086867159502,0.0374305590614574,0.407624459476098,-3.73241376179427,0.297300218637764,"PICALM",0.325520205754222,0.999999864459823,1.42677368623068,"","",""
"NEDD4",0.367468381191117,10.23816253576,2.6818219341901,0.0151721155764337,0.323800330253333,-2.93166037710434,0.214581348628087,"NEDD4",0.258580042676587,0.999999864459823,1.81895385763704,"","",""
"MRC2",0.364361177660925,10.1630593834953,1.74125725170759,0.0977123705827965,0.586317418364166,-4.42367223608298,0.428525656031905,"MRC2",0.468220594290365,0.999999864459823,1.0100504502449,"","",""
"MLF2",0.364073621015997,9.60990178633703,1.15721938067909,0.263081613693393,0.745683742864721,-5.11160814582595,0.614993105994524,"MLF2",0.595487144507665,0.999999864459823,0.579909502923522,"","",""
"COL6A2",0.360352832140048,14.7069759352459,2.35398276862799,0.0266999049831796,0.370976553583469,-3.52401159367726,0.271011874295499,"COL6A2",0.296253969174693,0.999999864459823,1.57349028415431,"","",""
"COL6A3",0.359579718038418,15.4105214839941,2.43621271919191,0.0222689541212753,0.359215916250718,-3.37130890203031,0.254604671209446,"COL6A3",0.286862174851854,0.999999864459823,1.65230017946462,"","",""
"EVI5L",0.359375091225441,13.1903938824861,2.07935074634253,0.0483877404742663,0.457048595664125,-4.00000299565433,0.336764763380104,"EVI5L",0.364989267551517,0.999999864459823,1.31526465733897,"","",""
"CDV3",0.356848226133899,10.5664270904809,2.53147343758943,0.018611698592934,0.337616957704099,-3.1884944004807,0.241310493100607,"CDV3",0.269613706888943,0.999999864459823,1.73021398926178,"","",""
"TPD52L1",0.356822102355071,10.2620388249177,3.22500937542891,0.00348209550285196,0.191043424135814,-1.77446767066702,0.132701069449442,"TPD52L1",0.152563206861064,0.999999864459823,2.4581593217331,"","",""
"PVALB",0.356461658544857,10.707383766155,1.34900135727607,0.20990154931951,0.716136470877834,-4.69180894506587,0.573224272849695,"PVALB",0.571891322831485,0.999999864459823,0.677984355803352,"","",""
"INTU",0.35591621974384,12.663381393392,1.17101369334711,0.253525470605286,0.742948186062217,-5.24985064790473,0.613594728630891,"INTU",0.593302587147324,0.999999864459823,0.595978402454333,"","",""
"KRT1",0.355658498081695,19.4310576021742,1.03259832616853,0.311634707277969,0.772420687660008,-5.42425562781095,0.660557811569968,"KRT1",0.616838698784333,0.999999864459823,0.506354180203869,"","",""
"AKAP2",0.355045972794041,9.81881448795155,1.60960806464023,0.125775062754178,0.625166986599237,-4.60936433696637,0.478977009896178,"AKAP2",0.499245031493169,0.999999864459823,0.90040545731538,"","",""
"MYH2",0.350433668400132,15.2559488542445,0.93836132588151,0.356997077066378,0.800090300916469,-5.51053131183243,0.697009401275851,"MYH2",0.638935062216397,0.999999864459823,0.447335339683716,"","",""
"ENAH",0.3502429978994,11.8784107789949,1.5601293338565,0.131244470416873,0.641613956503559,-4.80848215092829,0.49103681112762,"ENAH",0.5123792311292,0.999999864459823,0.881918985202218,"","",""
"S100A6",0.349022514033933,12.2662013289458,1.852736795928,0.0757085831609691,0.536716404834497,-4.37930421396713,0.406252841343171,"S100A6",0.42861028201777,0.999999864459823,1.12085488129073,"","",""
"WASHC2A",0.344516295394993,10.3604161882571,2.9341657621625,0.00723109571588848,0.253529270526578,-2.39537274004006,0.183004146829512,"WASHC2A",0.202463072045775,0.999999864459823,2.14079588979968,"","",""
"THBS4",0.341704395609977,10.6603895548445,1.65971996807178,0.1175740908852,0.609054975306215,-4.49733773263496,0.48119532262064,"THBS4",0.486378322665245,0.999999864459823,0.929688370651775,"","",""
"PPIC",0.341580021389028,11.2908622539894,2.02425915708561,0.0623000960771351,0.497535489504899,-3.97688956063849,0.387455142968791,"PPIC",0.397321238087183,0.999999864459823,1.20551128358582,"","",""
"COL6A1",0.341012124537489,15.767420354984,2.1888132885595,0.0381201907642469,0.409708468619609,-3.82086409319711,0.328213676879318,"COL6A1",0.327184451040339,0.999999864459823,1.4188449346955,"","",""
"CLEC3B",0.340779415265567,11.9230874862603,3.1495462327649,0.00418955064766512,0.204997855468373,-1.93563549190793,0.154768870205331,"CLEC3B",0.163706918316446,0.999999864459823,2.37783255500617,"","",""
"SLC25A5",0.340139653511482,10.5058879661067,1.41340685490908,0.180835011777559,0.680498244581782,-4.74907948249243,0.558949192766019,"SLC25A5",0.54343139485877,0.999999864459823,0.742717481218363,"","",""
"SKIC2",0.338999028373442,9.22711093619267,0.977746719137855,0.338323710424454,0.788339085605507,-5.43608108626988,0.692538868132783,"SKIC2",0.629550792119351,0.999999864459823,0.4706675648911,"","",""
"RPS8",0.338709553884573,11.304857932925,2.67086188360864,0.0130842900874355,0.316778038898109,-2.91934959415129,0.230210584889533,"RPS8",0.25297219046439,0.999999864459823,1.88324983584208,"","",""
"CTF1",0.335307883941653,10.4765932330199,1.91622368626482,0.0732516282015056,0.530474637479417,-4.13493745169289,0.416259621585852,"CTF1",0.423625739637004,0.999999864459823,1.1351827175804,"","",""
"SEPTIN7",0.334766779032497,11.1069943504064,2.41485044595243,0.0236854159155045,0.360294025169712,-3.40708920451271,0.285647380161662,"SEPTIN7",0.287723129657136,0.999999864459823,1.62551898466528,"","",""
"MRPL19",0.334684913290827,11.4326965145104,3.03171299639323,0.00557744498792855,0.225847244229501,-2.18432959058771,0.176102650383744,"MRPL19",0.18035679582403,0.999999864459823,2.2535647046043,"","",""
"KRT9",0.334294567738432,19.1076159995346,0.939472396838558,0.356437678613345,0.800090300916469,-5.50955850263144,0.708321710526929,"KRT9",0.638935062216397,0.999999864459823,0.448016393442845,"","",""
"RHOC",0.333992470853536,11.5426810450973,3.3556118792323,0.00252102018172099,0.191043424135814,-1.49238912132957,0.135564524654077,"RHOC",0.152563206861064,0.999999864459823,2.59842367761789,"","",""
"DYNC1LI2",0.330672100204874,11.4282189366344,2.50324110852202,0.0191697450967187,0.340155859524844,-3.24457360355702,0.270463795071879,"DYNC1LI2",0.271641219772103,0.999999864459823,1.71738366196933,"","",""
"ALDH1B1",0.328288097662266,14.3505221570197,2.08928839178652,0.0469712654296826,0.450141293701125,-3.99291976873134,0.366419298899107,"ALDH1B1",0.359473243417214,0.999999864459823,1.32816773954582,"","",""
"AP1M1",0.327686839651015,10.3927225926118,2.2044878883907,0.0368720865548514,0.404607820019839,-3.7932856480842,0.339098371282955,"AP1M1",0.323111181777226,0.999999864459823,1.43330228540398,"","",""
"CSTA",0.326977031493394,12.416654736373,1.19327918554877,0.243912294798589,0.741311892649903,-5.25995679879633,0.630433803420917,"CSTA",0.591995878102104,0.999999864459823,0.612766307810065,"","",""
"MMAA",0.324351640970436,9.65214540891508,1.8192550071458,0.0808168340906849,0.547991504742262,-4.43126132862862,0.442228193594989,"MMAA",0.437614336501136,0.999999864459823,1.09249816656197,"","",""
"NAMPT",0.32238038202861,13.6656223506013,3.8931998657397,0.000647453594988233,0.116339317849448,-0.299299672036695,0.093755385806031,"NAMPT",0.0929060997279992,0.999999864459823,3.1887913533668,"","",""
"ATP6V1D",0.322380321336118,9.74061544712714,1.16823463818331,0.25707900082353,0.743563508418157,-5.16743480033423,0.645382346898951,"ATP6V1D",0.593793970466589,0.999999864459823,0.589933396709634,"","",""
"CLPP",0.319571348877583,12.1476346675927,2.99506286021446,0.00609227130024896,0.239935342304326,-2.26089065153429,0.195920063140831,"CLPP",0.191607250690984,0.999999864459823,2.21522076495885,"","",""
"LSMEM1",0.319335006128545,9.1578350983385,1.75579167306103,0.0918214088758142,0.578660856946388,-4.51412153773213,0.466478573787832,"LSMEM1",0.462106227524228,0.999999864459823,1.03705604785515,"","",""
"RPL32",0.318829544077937,10.5485312376104,1.32487368873508,0.200836448460475,0.704846491966952,-4.99738857280912,0.599412233917936,"RPL32",0.562875386293343,0.999999864459823,0.697157467180462,"","",""
"COBL",0.315775887055167,9.98722905986424,1.08898042490483,0.31722594210354,0.776191134934194,-4.70398135863155,0.695895867691864,"COBL",0.619849697619034,0.999999864459823,0.498631304167399,"","",""
"TUBB4A",0.312813765238049,11.5996570988473,2.18616898139332,0.0383344619334521,0.409708468619609,-3.82550392029499,0.360518253319593,"TUBB4A",0.327184451040339,0.999999864459823,1.41641062816809,"","",""
"UCHL1",0.312730637269169,13.6670152876913,1.63663951970511,0.11417876911834,0.601472146774272,-4.70183630675722,0.507315425907079,"UCHL1",0.480322837410288,0.999999864459823,0.94241464312995,"","",""
"SUB1",0.312115121801604,11.9496576017852,3.51649066915914,0.00175990668059325,0.191043424135814,-1.16773343003652,0.138126072582663,"SUB1",0.152563206861064,0.999999864459823,2.75451036012783,"","",""
"CRIP1",0.311729110498682,11.6935467570811,1.88364301926345,0.0728316762498078,0.530269773942815,-4.29427899826549,0.441928612608124,"CRIP1",0.423462139982872,0.999999864459823,1.13767969447159,"","",""
"CLIC4",0.310485887593641,10.7165893943981,2.427708375611,0.0226936347942124,0.359215916250718,-3.38724572344156,0.308696292287786,"CLIC4",0.286862174851854,0.999999864459823,1.64409593846305,"","",""
"TBCEL",0.309147311351905,9.09167960996736,1.18971911940543,0.246774924734643,0.74196212922053,-5.2107305467298,0.648830858384787,"TBCEL",0.5925151431691,0.999999864459823,0.607698971878007,"","",""
"AIP",0.308733696542602,10.180533568645,1.39968454374876,0.177630609118538,0.675882378601618,-4.86730891964388,0.586544352760323,"AIP",0.539745262663642,0.999999864459823,0.750482194943334,"","",""
"DNAH7",0.30705857155054,12.6780535929838,0.478410264183681,0.63685277334202,0.906342586276002,-5.77734841614397,0.87061973796111,"DNAH7",0.723785872779986,0.999999864459823,0.195960955600795,"","",""
"CRIP2",0.307008055209993,12.5701496978462,2.77647653457975,0.0102357527169958,0.298342511788536,-2.70881460489053,0.244957502347283,"CRIP2",0.238249971425796,0.999999864459823,1.98988021467049,"","",""
"VAMP5",0.304051491433485,10.9857888783985,2.72865521576114,0.0125454943330153,0.316209709609099,-2.82179804449743,0.264144987081939,"VAMP5",0.252518334806825,0.999999864459823,1.90151222140628,"","",""
"MMRN2",0.30371128099061,11.9672880557916,2.38461739679545,0.0249623507217879,0.364031873746259,-3.46748902269194,0.326014953317117,"MMRN2",0.29070809586667,0.999999864459823,1.60271451925284,"","",""
"RETREG1",0.301803659893062,12.2493738212762,2.34994789074521,0.0269368354422299,0.370976553583469,-3.53142313182297,0.335948611933856,"RETREG1",0.296253969174693,0.999999864459823,1.56965342682773,"","",""
"UBE2V1",0.301084730921993,8.48139097387902,1.4916086666601,0.155121052901429,0.651871547089605,-4.72334461035653,0.570588899845398,"UBE2V1",0.520570724354125,0.999999864459823,0.809329256097165,"","",""
"HSPB6",0.300847352165185,18.6931253200613,4.14141852102631,0.000341786430436127,0.0893305443185332,0.262876320885155,0.0906127507483714,"HSPB6",0.0713374688164675,0.999999864459823,3.46624518358045,"","",""
"ENDOG",0.300786090055407,13.5102415221505,2.70766605038338,0.0120162743218463,0.316209709609099,-2.8464519521428,0.264497442132252,"ENDOG",0.252518334806825,0.999999864459823,1.92023016563416,"","",""
"AGK",0.300634891685034,11.9517417576781,3.14785290274983,0.00420691251222053,0.204997855468373,-1.93923558673565,0.19305476184509,"AGK",0.163706918316446,0.999999864459823,2.3760365195625,"","",""
"CTSG",0.299797116399587,12.0351523077855,1.32709894120905,0.196416681105642,0.699692367101286,-5.10718243973028,0.613898981756281,"CTSG",0.558759412024009,0.999999864459823,0.70682163159746,"","",""
"RBP1",0.299243551126356,11.6661896520089,2.79431998677802,0.0100352076700025,0.298342511788536,-2.67721792976646,0.252330444308956,"RBP1",0.238249971425796,0.999999864459823,1.99847363573226,"","",""
"ANXA1",0.297860500445642,13.2997821037789,1.97382984635113,0.0594992465714989,0.491552683600745,-4.18562773174662,0.431494606991095,"ANXA1",0.392543496801956,0.999999864459823,1.22548853363132,"","",""
"PTRH2",0.297777115210065,11.3558527084038,2.5613568177249,0.0168112105664283,0.337348240942076,-3.13311878669495,0.296226553269711,"PTRH2",0.269399115409875,0.999999864459823,1.77440101211733,"","",""
"FKBP2",0.296660238049734,13.179921898543,3.30204356975897,0.00287931696789935,0.191043424135814,-1.60854514194656,0.176308078100198,"FKBP2",0.152563206861064,0.999999864459823,2.54071052343995,"","",""
"MRPS25",0.296529046358385,10.8493871778419,2.97734177343687,0.00635717943573732,0.244916693673702,-2.29776776304724,0.223153708267846,"MRPS25",0.195585251728453,0.999999864459823,2.19673553013777,"","",""
"RHOT1",0.295632525687125,10.5460424045024,3.20832597216634,0.00362782841354899,0.191043424135814,-1.81021918532451,0.189911909972776,"RHOT1",0.152563206861064,0.999999864459823,2.44035326207806,"","",""
"COL1A1",0.294178273673221,11.2399909950123,0.792745606011117,0.435657303276435,0.835915940853312,-5.61002152695244,0.783148821478284,"COL1A1",0.667544654728355,0.999999864459823,0.360855001138526,"","",""
"POTEKP",0.293595311507913,10.5702181501747,1.43802472999167,0.165806167576839,0.66299406367651,-4.88365451542534,0.590035876006648,"POTEKP",0.529452929049416,0.999999864459823,0.780399318811261,"","",""
"VAT1",0.290981798681459,12.0445018006286,2.52199590828529,0.0183770007094312,0.337616957704099,-3.20876192556353,0.312561520155572,"VAT1",0.269613706888943,0.999999864459823,1.73572536790278,"","",""
"TPSB2",0.290924097587787,14.2192722248233,1.24454761302058,0.224788698355746,0.733329689618792,-5.20310180149388,0.647762158415755,"TPSB2",0.585621460883866,0.999999864459823,0.648225527467386,"","",""
"CNIH4",0.287911459476462,10.3849565862924,1.31482107570787,0.204129428021908,0.707927750980683,-5.00893536513101,0.632869140572692,"CNIH4",0.565336014071717,0.999999864459823,0.69009438133857,"","",""
