"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"YBX1",1.23345624497192,8.61212292064998,1.97631319204152,0.0663456120237989,0.305595142199653,-4.19363146103107,0.0352173688661179,"YBX1",0.197961368532911,0.999999920878504,1.17818779528437,"+","",""
"FTL",1.14703566921537,12.9386940555792,4.26219552151957,0.000263719388093605,0.0279835572921548,0.497549987396798,7.85095136594333e-05,"FTL",0.0181274586307229,0.069021597100295,3.57885794061785,"+","","+"
"ALDH1A1",0.938417294497533,15.9417886746205,7.04389924487182,2.54639265321823e-07,0.000364770747573511,6.852947876374,6.48643885371045e-07,"ALDH1A1",0.000236294712902368,0.00185836473158804,6.59407462739969,"+","+","+"
"CAVIN3",0.929356181029183,9.21321405060922,3.62472719494329,0.00993969976256942,0.114056031130029,-2.48384745678576,0.0137672267931776,"CAVIN3",0.0738843158612179,0.999999920878504,2.00262673365386,"+","",""
"AFG1L",0.920717200427031,10.7645654808868,1.80688795046755,0.10292026687975,0.367917255032478,-4.26245977500012,0.123251608745224,"AFG1L",0.238332987850696,0.999999920878504,0.987499096303002,"","",""
"KIAA1191",0.81159392122794,10.8674782777124,4.4850196030246,0.000162498304012764,0.0258643133886982,0.958001063366509,0.000840906957856177,"KIAA1191",0.0167546343758491,0.240919843425795,3.78915116737275,"+","","+"
"GGT5",0.804315873949237,10.9125735857523,3.06487947923199,0.012850480188486,0.13102002042709,-2.66603958546936,0.0301282439672112,"GGT5",0.0848734124576219,0.999999920878504,1.89108064359235,"+","",""
"SMTNL1",0.798029113797005,15.3222687980774,2.49780191675264,0.0196309871469047,0.165544242333015,-3.4145411684225,0.0434228303397727,"SMTNL1",0.107237845893431,0.999999920878504,1.70705786129279,"+","",""
"MUSTN1",0.793383334288061,15.2727861285293,3.02265584370842,0.00581776256115814,0.0931167024453524,-2.33144089961321,0.0168497963551234,"MUSTN1",0.0603200355760589,0.999999920878504,2.23524400747587,"+","",""
"PROB1",0.787149579841817,13.3669660814864,4.73323116948383,7.891998719047e-05,0.0150737175533798,1.6102922338022,0.000589484616054431,"PROB1",0.00976459813551649,0.240919843425795,4.10281299391033,"+","","+"
"NDUFAF2",0.78005348934188,13.5172634943571,1.67388261970697,0.107485530752654,0.375344149644939,-4.82859663780041,0.175550144662897,"NDUFAF2",0.243144053271598,0.999999920878504,0.968649994699239,"","",""
"TUBB4A",0.77627573384159,10.9101284879543,3.40142331856755,0.00251907218855011,0.0667614586742391,-1.5330100077913,0.00960829104696067,"TUBB4A",0.0432473815823005,0.999999920878504,2.59875938683307,"+","","+"
"NDUFC1",0.758018413636947,13.8031981359141,2.27668227946881,0.0318646772698317,0.205657497940205,-3.83631533525866,0.0733636718878646,"NDUFC1",0.1332227974838,0.999999920878504,1.49669047576064,"","",""
"AGPS",0.755820761947684,10.8197682685947,3.36172737670101,0.00289934615373794,0.0713764665877376,-1.6380165649223,0.0120768508996012,"AGPS",0.0462369359180481,0.999999920878504,2.53769993101141,"+","","+"
"GIGYF2",0.751389009887259,13.0171176055405,2.04049723633106,0.0522753095467415,0.264972526897909,-4.25899723715123,0.108878508061391,"GIGYF2",0.171646459007074,0.999999920878504,1.2817033868404,"","",""
"PRR33",0.747502455627334,13.4124994602981,5.43898883947852,1.49855111140948e-05,0.00613335562026881,3.14527705453429,0.000247629650346008,"PRR33",0.00397312425697589,0.141891789648263,4.82432843988914,"+","","+"
"SH3KBP1",0.740270867113859,9.32352132120181,1.47734404385382,0.187214532384124,0.497736617642372,-4.51017007861879,0.289290500768561,"SH3KBP1",0.322428626607724,0.999999920878504,0.727660442514199,"","",""
"API5",0.729011722533091,9.32099786140072,3.30775141399726,0.00291485046798091,0.0713764665877376,-1.7057556522934,0.0141799776798612,"API5",0.0462369359180481,0.999999920878504,2.53538371966876,"+","","+"
"GOT2",0.72271108660977,17.6369735855399,3.63974186097989,0.00127879001638849,0.0497635029162684,-0.953806570893572,0.00811057664661723,"GOT2",0.032236281864258,0.999999920878504,2.89320076295737,"+","","+"
"TAPT1",0.707240518620264,13.3679076225875,3.63877397774617,0.00128189590332508,0.0497635029162684,-0.956027837221119,0.00900650482030013,"TAPT1",0.032236281864258,0.999999920878504,2.89214724037651,"+","","+"
"EZR",0.706302510176897,11.9500693278456,4.18564611183742,0.000320695755746829,0.0291960500119665,0.317289551830659,0.00340600174018918,"EZR",0.0189128988586742,0.684540518432943,3.49390678771088,"+","","+"
"MRPL38",0.702415191524899,12.4359224795532,2.98427618318268,0.00637590845867411,0.0948407887524935,-2.41392875535369,0.0286996763914826,"MRPL38",0.0614368808320856,0.999999920878504,2.19545792689709,"+","",""
"LAP3",0.696511794949837,14.9502698073892,7.11818700492739,2.13729363354405e-07,0.000364770747573511,7.01036685074015,2.26032941024629e-05,"LAP3",0.000236294712902368,0.0323792188017781,6.67013580789324,"+","+","+"
"DNAH7",0.694827429227708,16.595072082857,3.15081921685539,0.00427349120913583,0.0799150780085695,-2.05284880243167,0.0225841065448197,"DNAH7",0.0517681599750532,0.999999920878504,2.36921718507742,"+","",""
"ACTG1",0.690197731706448,8.40092798915826,2.39503030827757,0.0274664015989924,0.190075460340853,-3.56301230989418,0.0836497254725806,"ACTG1",0.1231289148864,0.999999920878504,1.56119823421127,"","",""
"FKBP3",0.68682386932038,16.2241126931205,5.19438814727703,2.42942597123191e-05,0.00773367267508824,2.6963833112387,0.000677101499527633,"FKBP3",0.00500979307303854,0.240919843425795,4.61449633009565,"+","","+"
"AK3",0.683149812004963,14.7236610127443,3.0664117616327,0.00523847229916411,0.0888060540657112,-2.23685711059552,0.027661459217749,"AK3",0.0575276421945553,0.999999920878504,2.28079534827927,"+","",""
"TIMM10B",0.678938410942131,13.372489802976,2.14454244288315,0.0810079802096553,0.33312417980579,-3.93737124161491,0.181533843012401,"TIMM10B",0.215794394017801,0.999999920878504,1.09147219605587,"","",""
"ACSS3",0.677192173156721,11.1945350024394,3.58026884531889,0.00155582842394583,0.0518307957512185,-1.11298719493803,0.0125434915714662,"ACSS3",0.0335754527549315,0.999999920878504,2.8080382985045,"+","","+"
"SDHC",0.668615339744528,12.5964415991984,3.09403012776721,0.00490174797040862,0.0856311459464676,-2.17686920787003,0.0285583580500755,"SDHC",0.0554709695926032,0.999999920878504,2.30964902231174,"+","",""
"SMTN",0.667287027109186,16.5019069035968,3.01488325322234,0.00592688230237396,0.0936825600313933,-2.34818255328702,0.032646444151774,"SMTN",0.06068659226057,0.999999920878504,2.22717369701221,"+","",""
"TNKS1BP1",0.662337943188701,10.2571388074018,1.7822925416837,0.101388043727406,0.367917255032478,-4.36290813429007,0.219597455790919,"TNKS1BP1",0.238332987850696,0.999999920878504,0.994013256534905,"","",""
"CES2",0.655683109130234,13.0787376552073,2.74177955514591,0.0112705859038842,0.120015700554658,-2.92388889188995,0.0528073312784408,"CES2",0.0777449279992618,0.999999920878504,1.94805350647299,"","",""
"MICAL3",0.644818565132709,13.5463360818527,2.92180120642889,0.00781211633308993,0.105078466170435,-2.54867734751135,0.0437741919490423,"MICAL3",0.0680687422473764,0.999999920878504,2.10723129809759,"+","",""
"SMIM11",0.641400321140896,11.0657745913839,2.92531262084031,0.0073341099852707,0.101557681922875,-2.53975754821716,0.0427398652628839,"SMIM11",0.0657880146712136,0.999999920878504,2.13465258147141,"+","",""
"UQCR10",0.637900581238664,16.802656244001,3.20764834984964,0.00372275159600875,0.0756431441316672,-1.9278727291615,0.0282132275098895,"UQCR10",0.0490008454475167,0.999999920878504,2.42913594150973,"+","","+"
"GSTM4",0.629196858442784,11.5672909400849,1.41005539384024,0.178434306849888,0.485483655389296,-5.00166463539465,0.338090162727348,"GSTM4",0.314491284545473,0.999999920878504,0.748521641870244,"","",""
