"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"ELOC",0.0441859227083627,14.3781553051044,1.11677738654798,0.267013070420896,0.457144241234341,-6.03907011079289,0.943323840160818,"ELOC",0.226974189887362,0.999999995552655,0.57346747918697,"","",""
"FASTKD2",0.0440905864162691,11.9464078929829,0.898091999227412,0.371519263961345,0.561313555331491,-6.25091526538513,0.957282732153226,"FASTKD2",0.278694726964417,0.999999995552655,0.430018662346998,"","",""
"GPX7",0.0440135619941557,10.9304657915332,0.402828553347991,0.688212526746427,0.8186117034116,-6.48726406729064,0.983688495935062,"GPX7",0.406444424876644,0.999999995552655,0.162277426676819,"","",""
"CHCHD2",0.0439262514669627,11.1384322139365,0.636454986522878,0.526141103578121,0.698758296040266,-6.43222199083743,0.972185336882927,"CHCHD2",0.346936664328472,0.999999995552655,0.278897768607974,"","",""
"LRRFIP2",0.0438719802549148,11.7354816124571,0.589128939256308,0.557275386227983,0.724331635795646,-6.46802618527359,0.974674450693816,"LRRFIP2",0.359633943546119,0.999999995552655,0.253930138464403,"","",""
"SDHA",0.0438475575907535,16.058770998393,1.06277499709191,0.29068045082994,0.481276818069676,-6.09683456276862,0.947266316126636,"SDHA",0.238956123778304,0.999999995552655,0.53658417491058,"","",""
"LARP1",0.0438369272369759,10.6893642584702,0.493380508145396,0.622993877435678,0.774408893768638,-6.50874865289056,0.979469237127976,"LARP1",0.384497529335826,0.999999995552655,0.205516221413007,"","",""
"ANK3",0.0437621843386236,13.2968439319523,0.943418956398603,0.347950661144446,0.538455170683476,-6.21458134456513,0.954851449228281,"ANK3",0.267345435275631,0.999999995552655,0.458482333961,"","",""
"RAD23B",0.0436484196368969,12.6705506349499,1.0629015813818,0.290623345574978,0.481276818069676,-6.09670242194975,0.947491285738828,"RAD23B",0.238956123778304,0.999999995552655,0.536669502057422,"","",""
"TMED9",0.0435520715709767,12.8495407876134,0.94375326885479,0.347780680227999,0.538455170683476,-6.21427069865926,0.955042948272624,"TMED9",0.267345435275631,0.999999995552655,0.458694547415018,"","",""
"SAR1A",0.0434571817008838,13.9937994029514,1.26674611730885,0.208460603468288,0.390744335866653,-5.864097080241,0.934128670659742,"SAR1A",0.194006335608514,0.999999995552655,0.680976009337656,"","",""
"RBMX",0.0434551408851291,10.9310666726396,0.570787318918584,0.569623465918126,0.733870246300675,-6.46886419870305,0.975840944909739,"RBMX",0.364369906939608,0.999999995552655,0.244412128028437,"","",""
"NDUFAB1",0.0432797195379813,17.6850425570563,1.05098930851523,0.29603089068393,0.486203170601801,-6.10907033874974,0.948679716232321,"NDUFAB1",0.241402080161916,0.999999995552655,0.528662968151906,"","",""
"TIMM9",0.0431437711129812,12.5566408347609,1.08685094818114,0.279957071765999,0.4707862521123,-6.07142578864167,0.946554097315856,"TIMM9",0.233747510183596,0.999999995552655,0.552908557673693,"","",""
"PPP1R14C",0.0430484272739973,12.3889635832114,0.503048963079724,0.616567050702514,0.769970007543967,-6.33667071522468,0.979397481151321,"PPP1R14C",0.382293602185553,0.999999995552655,0.210019687654319,"","",""
"TMEM70",0.0429921154167525,12.7909225210382,0.541975924255882,0.589519855367047,0.750250402079021,-6.38173912082951,0.97753708505729,"TMEM70",0.372502728602154,0.999999995552655,0.229501563035172,"","",""
"NARS2",0.0428697922973207,11.6001876234555,0.554212476359269,0.581186884779591,0.744272391321854,-6.3835036648027,0.977003832937575,"NARS2",0.369534619138317,0.999999995552655,0.235684194670161,"","",""
"RPS23",0.0427550514784878,10.9366190395746,0.50607483884891,0.614106293194512,0.768198769715925,-6.49876774778549,0.979368974809105,"RPS23",0.381414174567627,0.999999995552655,0.211756452063124,"","",""
"ATP5PD",0.0426982797999926,17.4297031756758,0.945457652086064,0.346914922421443,0.537727510903112,-6.21268529432079,0.955802830299094,"ATP5PD",0.266984148893207,0.999999995552655,0.459777018734175,"","",""
"CTBP1",0.0426583160939664,12.0477410672275,1.05596501135732,0.293763913617868,0.48386630829242,-6.103920852172,0.949086311125725,"CTBP1",0.240241817422702,0.999999995552655,0.532001554628761,"","",""
"DNM2",0.0426140477117407,13.1226705207516,1.4498049428429,0.150531442440099,0.323960024723402,-5.62180757500508,0.922476618716253,"DNM2",0.160847622118006,0.999999995552655,0.822372776801023,"","",""
"EEF2",0.0421365006800265,16.3654708041305,1.57790869040889,0.118037182283327,0.272548463225669,-5.43373978805256,0.913898829211866,"EEF2",0.135321548574382,0.999999995552655,0.92798116627991,"","",""
"PLAA",0.0420027453922822,13.310296151833,1.37482781919687,0.172541708361207,0.3498296288755,-5.72483230101859,0.928854002643923,"PLAA",0.173691997952808,0.999999995552655,0.763105906262365,"","",""
"RHOA",0.0419961136545002,14.0087360022092,1.02371788236904,0.308667042869332,0.499492835069455,-6.13687252108793,0.951832599581651,"RHOA",0.248000458866799,0.999999995552655,0.510509738720314,"","",""
"CAPN1",0.0419432266959783,14.817393816435,1.35135406326843,0.179913249346013,0.357999823538605,-5.75600966852673,0.930582636128254,"CAPN1",0.177748536672126,0.999999995552655,0.744936852741263,"","",""
"NDUFA1",0.0417192451573856,13.6357718679607,0.86329832946452,0.390230371036981,0.579613383513173,-6.28591320627537,0.961502069639919,"NDUFA1",0.287780674684987,0.999999995552655,0.408678933146321,"","",""
"MKRN2",0.0414688213759504,11.7944353734759,0.76521845570966,0.446132132732611,0.632664370317498,-6.35995573334667,0.967082812125549,"MKRN2",0.314120730331591,0.999999995552655,0.350536495507786,"","",""
"RPL11",0.0413789622503149,12.1559655808542,0.696373010733288,0.487960221537726,0.669645497591218,-6.414493353465,0.97074613629885,"RPL11",0.3324820278105,0.999999995552655,0.311615580191544,"","",""
"ABCE1",0.0413448352734367,12.6250949102037,1.13896964142983,0.257688482884145,0.444970142666817,-6.01452455369133,0.945478854033024,"ABCE1",0.22092969471334,0.999999995552655,0.588904991350676,"","",""
"GSS",0.0410625978891366,13.2563699414728,1.04172776001948,0.300282161163492,0.491009535690891,-6.11859215224422,0.951800668080208,"GSS",0.243788462235664,0.999999995552655,0.522470467129611,"","",""
"RPLP0",0.0409542608992268,14.5799239706158,1.17297228094351,0.243851003311946,0.427186415337432,-5.97600647199256,0.94384382489322,"RPLP0",0.212099993407542,0.999999995552655,0.612875453187258,"","",""
"ATRN",0.0408693877464072,14.6361717299718,0.406222689747219,0.685712887856033,0.817209995636274,-6.49399006918634,0.984698409895195,"ATRN",0.405748470606489,0.999999995552655,0.163857687967672,"","",""
"HNRNPM",0.0408458021684419,13.7865545218122,1.10244887479463,0.273157415423888,0.463830239545575,-6.05466845494895,0.948374431383197,"HNRNPM",0.230293818384011,0.999999995552655,0.563587005166012,"","",""
"PGP",0.0407875224585954,14.3806529720182,0.845798044226489,0.399871513859259,0.589219413223978,-6.30066613755612,0.96330390785651,"PGP",0.292550112020032,0.999999995552655,0.39807953313675,"","",""
"LUC7L2",0.0407493848816465,9.10853308128213,0.36393200558457,0.717671172560784,0.837476326356656,-6.15465441603873,0.986572607164388,"LUC7L2",0.415810795759766,0.999999995552655,0.144074498172337,"","",""
"NDUFA2",0.0406326062061808,14.7980282099492,0.609046645974988,0.544002511544462,0.71420577099699,-6.47091055744204,0.975566268699603,"NDUFA2",0.354606405731406,0.999999995552655,0.264399095251483,"","",""
